candidate,state,total_votes,demo_group,demo,group_pct,cand_pct
biden,Vermont,158032,age,17-29,0.11,0.06
bloomberg,Vermont,158032,age,17-29,0.11,0.04
buttigieg,Vermont,158032,age,17-29,0.11,0.06
klobuchar,Vermont,158032,age,17-29,0.11,0.02
sanders,Vermont,158032,age,17-29,0.11,0.68
steyer,Vermont,158032,age,17-29,0.11,0
warren,Vermont,158032,age,17-29,0.11,0.1
yang,Vermont,158032,age,17-29,0.11,0
biden,Vermont,158032,age,30-44,0.2,0.07
bloomberg,Vermont,158032,age,30-44,0.2,0.03
buttigieg,Vermont,158032,age,30-44,0.2,0.02
klobuchar,Vermont,158032,age,30-44,0.2,0.02
sanders,Vermont,158032,age,30-44,0.2,0.68
steyer,Vermont,158032,age,30-44,0.2,0
warren,Vermont,158032,age,30-44,0.2,0.17
yang,Vermont,158032,age,30-44,0.2,0
biden,Vermont,158032,age,45-64,0.41,0.22
bloomberg,Vermont,158032,age,45-64,0.41,0.15
buttigieg,Vermont,158032,age,45-64,0.41,0.02
klobuchar,Vermont,158032,age,45-64,0.41,0.01
sanders,Vermont,158032,age,45-64,0.41,0.47
steyer,Vermont,158032,age,45-64,0.41,0
warren,Vermont,158032,age,45-64,0.41,0.11
yang,Vermont,158032,age,45-64,0.41,0
biden,Vermont,158032,age,65+,0.28,0.37
bloomberg,Vermont,158032,age,65+,0.28,0.07
buttigieg,Vermont,158032,age,65+,0.28,0.01
klobuchar,Vermont,158032,age,65+,0.28,0
sanders,Vermont,158032,age,65+,0.28,0.41
steyer,Vermont,158032,age,65+,0.28,0
warren,Vermont,158032,age,65+,0.28,0.12
yang,Vermont,158032,age,65+,0.28,0
biden,Vermont,158032,education,College,0.53,0.23
bloomberg,Vermont,158032,education,College,0.53,0.07
buttigieg,Vermont,158032,education,College,0.53,0.03
klobuchar,Vermont,158032,education,College,0.53,0.01
sanders,Vermont,158032,education,College,0.53,0.49
steyer,Vermont,158032,education,College,0.53,0
warren,Vermont,158032,education,College,0.53,0.17
yang,Vermont,158032,education,College,0.53,0
biden,Vermont,158032,education,No college,0.47,0.21
bloomberg,Vermont,158032,education,No college,0.47,0.12
buttigieg,Vermont,158032,education,No college,0.47,0.01
klobuchar,Vermont,158032,education,No college,0.47,0.01
sanders,Vermont,158032,education,No college,0.47,0.55
steyer,Vermont,158032,education,No college,0.47,0
warren,Vermont,158032,education,No college,0.47,0.07
yang,Vermont,158032,education,No college,0.47,0
biden,Vermont,158032,education_race,College / white,0.51,0.23
bloomberg,Vermont,158032,education_race,College / white,0.51,0.06
buttigieg,Vermont,158032,education_race,College / white,0.51,0.03
klobuchar,Vermont,158032,education_race,College / white,0.51,0
sanders,Vermont,158032,education_race,College / white,0.51,0.49
steyer,Vermont,158032,education_race,College / white,0.51,0
warren,Vermont,158032,education_race,College / white,0.51,0.17
yang,Vermont,158032,education_race,College / white,0.51,0
biden,Vermont,158032,education_race,No college / white,0.43,0.21
bloomberg,Vermont,158032,education_race,No college / white,0.43,0.13
buttigieg,Vermont,158032,education_race,No college / white,0.43,0.02
klobuchar,Vermont,158032,education_race,No college / white,0.43,0.01
sanders,Vermont,158032,education_race,No college / white,0.43,0.53
steyer,Vermont,158032,education_race,No college / white,0.43,0
warren,Vermont,158032,education_race,No college / white,0.43,0.06
yang,Vermont,158032,education_race,No college / white,0.43,0
biden,Vermont,158032,education_race,College / nonwhite,0.02,
bloomberg,Vermont,158032,education_race,College / nonwhite,0.02,
buttigieg,Vermont,158032,education_race,College / nonwhite,0.02,
klobuchar,Vermont,158032,education_race,College / nonwhite,0.02,
sanders,Vermont,158032,education_race,College / nonwhite,0.02,
steyer,Vermont,158032,education_race,College / nonwhite,0.02,
warren,Vermont,158032,education_race,College / nonwhite,0.02,
yang,Vermont,158032,education_race,College / nonwhite,0.02,
biden,Vermont,158032,education_race,No college / nonwhite,0.04,
bloomberg,Vermont,158032,education_race,No college / nonwhite,0.04,
buttigieg,Vermont,158032,education_race,No college / nonwhite,0.04,
klobuchar,Vermont,158032,education_race,No college / nonwhite,0.04,
sanders,Vermont,158032,education_race,No college / nonwhite,0.04,
steyer,Vermont,158032,education_race,No college / nonwhite,0.04,
warren,Vermont,158032,education_race,No college / nonwhite,0.04,
yang,Vermont,158032,education_race,No college / nonwhite,0.04,
biden,Vermont,158032,education_race_gender,College / white / female,0.28,0.18
bloomberg,Vermont,158032,education_race_gender,College / white / female,0.28,0.05
buttigieg,Vermont,158032,education_race_gender,College / white / female,0.28,0.02
klobuchar,Vermont,158032,education_race_gender,College / white / female,0.28,0
sanders,Vermont,158032,education_race_gender,College / white / female,0.28,0.51
steyer,Vermont,158032,education_race_gender,College / white / female,0.28,0
warren,Vermont,158032,education_race_gender,College / white / female,0.28,0.22
yang,Vermont,158032,education_race_gender,College / white / female,0.28,0
biden,Vermont,158032,education_race_gender,No college / white / female,0.21,0.23
bloomberg,Vermont,158032,education_race_gender,No college / white / female,0.21,0.12
buttigieg,Vermont,158032,education_race_gender,No college / white / female,0.21,0.02
klobuchar,Vermont,158032,education_race_gender,No college / white / female,0.21,0.02
sanders,Vermont,158032,education_race_gender,No college / white / female,0.21,0.052
steyer,Vermont,158032,education_race_gender,No college / white / female,0.21,0
warren,Vermont,158032,education_race_gender,No college / white / female,0.21,0.07
yang,Vermont,158032,education_race_gender,No college / white / female,0.21,0
biden,Vermont,158032,education_race_gender,College / white / male,0.23,0.29
bloomberg,Vermont,158032,education_race_gender,College / white / male,0.23,0.08
buttigieg,Vermont,158032,education_race_gender,College / white / male,0.23,0.03
klobuchar,Vermont,158032,education_race_gender,College / white / male,0.23,0.01
sanders,Vermont,158032,education_race_gender,College / white / male,0.23,0.47
steyer,Vermont,158032,education_race_gender,College / white / male,0.23,0
warren,Vermont,158032,education_race_gender,College / white / male,0.23,0.11
yang,Vermont,158032,education_race_gender,College / white / male,0.23,0
biden,Vermont,158032,education_race_gender,No college / white / male,0.22,0.2
bloomberg,Vermont,158032,education_race_gender,No college / white / male,0.22,0.14
buttigieg,Vermont,158032,education_race_gender,No college / white / male,0.22,0.02
klobuchar,Vermont,158032,education_race_gender,No college / white / male,0.22,0.01
sanders,Vermont,158032,education_race_gender,No college / white / male,0.22,0.55
steyer,Vermont,158032,education_race_gender,No college / white / male,0.22,0
warren,Vermont,158032,education_race_gender,No college / white / male,0.22,0.06
yang,Vermont,158032,education_race_gender,No college / white / male,0.22,0
biden,Vermont,158032,ideology,Very liberal,0.29,0.07
bloomberg,Vermont,158032,ideology,Very liberal,0.29,0.01
buttigieg,Vermont,158032,ideology,Very liberal,0.29,0.03
klobuchar,Vermont,158032,ideology,Very liberal,0.29,0.01
sanders,Vermont,158032,ideology,Very liberal,0.29,0.68
steyer,Vermont,158032,ideology,Very liberal,0.29,0
warren,Vermont,158032,ideology,Very liberal,0.29,0.2
yang,Vermont,158032,ideology,Very liberal,0.29,0
biden,Vermont,158032,ideology,Somewhat liberal,0.37,0.23
bloomberg,Vermont,158032,ideology,Somewhat liberal,0.37,0.06
buttigieg,Vermont,158032,ideology,Somewhat liberal,0.37,0.03
klobuchar,Vermont,158032,ideology,Somewhat liberal,0.37,0.01
sanders,Vermont,158032,ideology,Somewhat liberal,0.37,0.55
steyer,Vermont,158032,ideology,Somewhat liberal,0.37,0
warren,Vermont,158032,ideology,Somewhat liberal,0.37,0.11
yang,Vermont,158032,ideology,Somewhat liberal,0.37,0
biden,Vermont,158032,ideology,Moderate/conservative,0.34,0.28
bloomberg,Vermont,158032,ideology,Moderate/conservative,0.34,0.19
buttigieg,Vermont,158032,ideology,Moderate/conservative,0.34,0.01
klobuchar,Vermont,158032,ideology,Moderate/conservative,0.34,0.01
sanders,Vermont,158032,ideology,Moderate/conservative,0.34,0.39
steyer,Vermont,158032,ideology,Moderate/conservative,0.34,0
warren,Vermont,158032,ideology,Moderate/conservative,0.34,0.08
yang,Vermont,158032,ideology,Moderate/conservative,0.34,0
biden,Vermont,158032,prior_primary,First-time,0.11,0.23
bloomberg,Vermont,158032,prior_primary,First-time,0.11,0.09
buttigieg,Vermont,158032,prior_primary,First-time,0.11,0.02
klobuchar,Vermont,158032,prior_primary,First-time,0.11,0.01
sanders,Vermont,158032,prior_primary,First-time,0.11,0.48
steyer,Vermont,158032,prior_primary,First-time,0.11,0.01
warren,Vermont,158032,prior_primary,First-time,0.11,0.14
yang,Vermont,158032,prior_primary,First-time,0.11,0
biden,Vermont,158032,prior_primary,Voted before,0.88,0.21
bloomberg,Vermont,158032,prior_primary,Voted before,0.88,0.08
buttigieg,Vermont,158032,prior_primary,Voted before,0.88,0.02
klobuchar,Vermont,158032,prior_primary,Voted before,0.88,0.01
sanders,Vermont,158032,prior_primary,Voted before,0.88,0.53
steyer,Vermont,158032,prior_primary,Voted before,0.88,0
warren,Vermont,158032,prior_primary,Voted before,0.88,0.13
yang,Vermont,158032,prior_primary,Voted before,0.88,0
biden,Vermont,158032,mfa,Support,0.73,0.14
bloomberg,Vermont,158032,mfa,Support,0.73,0.07
buttigieg,Vermont,158032,mfa,Support,0.73,0.01
klobuchar,Vermont,158032,mfa,Support,0.73,0.01
sanders,Vermont,158032,mfa,Support,0.73,0.62
steyer,Vermont,158032,mfa,Support,0.73,0
warren,Vermont,158032,mfa,Support,0.73,0.14
yang,Vermont,158032,mfa,Support,0.73,0
biden,Vermont,158032,mfa,Oppose,0.23,0.42
bloomberg,Vermont,158032,mfa,Oppose,0.23,0.14
buttigieg,Vermont,158032,mfa,Oppose,0.23,0.03
klobuchar,Vermont,158032,mfa,Oppose,0.23,0.01
sanders,Vermont,158032,mfa,Oppose,0.23,0.25
steyer,Vermont,158032,mfa,Oppose,0.23,0
warren,Vermont,158032,mfa,Oppose,0.23,0.1
yang,Vermont,158032,mfa,Oppose,0.23,0
biden,Vermont,158032,priority,Agrees on issues,0.34,0.06
bloomberg,Vermont,158032,priority,Agrees on issues,0.34,0.12
buttigieg,Vermont,158032,priority,Agrees on issues,0.34,0.02
klobuchar,Vermont,158032,priority,Agrees on issues,0.34,0.01
sanders,Vermont,158032,priority,Agrees on issues,0.34,0.64
steyer,Vermont,158032,priority,Agrees on issues,0.34,0
warren,Vermont,158032,priority,Agrees on issues,0.34,0.11
yang,Vermont,158032,priority,Agrees on issues,0.34,0
biden,Vermont,158032,priority,Can beat Trump,0.63,0.29
bloomberg,Vermont,158032,priority,Can beat Trump,0.63,0.08
buttigieg,Vermont,158032,priority,Can beat Trump,0.63,0.02
klobuchar,Vermont,158032,priority,Can beat Trump,0.63,0.01
sanders,Vermont,158032,priority,Can beat Trump,0.63,0.47
steyer,Vermont,158032,priority,Can beat Trump,0.63,0
warren,Vermont,158032,priority,Can beat Trump,0.63,0.13
yang,Vermont,158032,priority,Can beat Trump,0.63,0
biden,Vermont,158032,urbanicity,Urban,0,
bloomberg,Vermont,158032,urbanicity,Urban,0,
buttigieg,Vermont,158032,urbanicity,Urban,0,
klobuchar,Vermont,158032,urbanicity,Urban,0,
sanders,Vermont,158032,urbanicity,Urban,0,
steyer,Vermont,158032,urbanicity,Urban,0,
warren,Vermont,158032,urbanicity,Urban,0,
yang,Vermont,158032,urbanicity,Urban,0,
biden,Vermont,158032,urbanicity,Suburban,0.34,0.18
bloomberg,Vermont,158032,urbanicity,Suburban,0.34,0.13
buttigieg,Vermont,158032,urbanicity,Suburban,0.34,0.03
klobuchar,Vermont,158032,urbanicity,Suburban,0.34,0.02
sanders,Vermont,158032,urbanicity,Suburban,0.34,0.51
steyer,Vermont,158032,urbanicity,Suburban,0.34,0
warren,Vermont,158032,urbanicity,Suburban,0.34,0.1
yang,Vermont,158032,urbanicity,Suburban,0.34,0
biden,Vermont,158032,urbanicity,Rural,0.66,0.23
bloomberg,Vermont,158032,urbanicity,Rural,0.66,0.07
buttigieg,Vermont,158032,urbanicity,Rural,0.66,0.02
klobuchar,Vermont,158032,urbanicity,Rural,0.66,0
sanders,Vermont,158032,urbanicity,Rural,0.66,0.52
steyer,Vermont,158032,urbanicity,Rural,0.66,0
warren,Vermont,158032,urbanicity,Rural,0.66,0.14
yang,Vermont,158032,urbanicity,Rural,0.66,0
biden,Virginia,1323498,gender,Male,0.43,0.49
bloomberg,Virginia,1323498,gender,Male,0.43,0.1
buttigieg,Virginia,1323498,gender,Male,0.43,0
klobuchar,Virginia,1323498,gender,Male,0.43,0.01
sanders,Virginia,1323498,gender,Male,0.43,0.29
steyer,Virginia,1323498,gender,Male,0.43,0
warren,Virginia,1323498,gender,Male,0.43,0.09
yang,Virginia,1323498,gender,Male,0.43,0
biden,Virginia,1323498,gender,Female,0.57,0.57
bloomberg,Virginia,1323498,gender,Female,0.57,0.09
buttigieg,Virginia,1323498,gender,Female,0.57,0.01
klobuchar,Virginia,1323498,gender,Female,0.57,0.01
sanders,Virginia,1323498,gender,Female,0.57,0.19
steyer,Virginia,1323498,gender,Female,0.57,0
warren,Virginia,1323498,gender,Female,0.57,0.12
yang,Virginia,1323498,gender,Female,0.57,0
biden,Virginia,1323498,race,White,0.61,0.48
bloomberg,Virginia,1323498,race,White,0.61,0.11
buttigieg,Virginia,1323498,race,White,0.61,0.01
klobuchar,Virginia,1323498,race,White,0.61,0.01
sanders,Virginia,1323498,race,White,0.61,0.23
steyer,Virginia,1323498,race,White,0.61,0
warren,Virginia,1323498,race,White,0.61,0.14
yang,Virginia,1323498,race,White,0.61,0
biden,Virginia,1323498,race,Black,0.28,0.69
bloomberg,Virginia,1323498,race,Black,0.28,0.08
buttigieg,Virginia,1323498,race,Black,0.28,0
klobuchar,Virginia,1323498,race,Black,0.28,0.01
sanders,Virginia,1323498,race,Black,0.28,0.17
steyer,Virginia,1323498,race,Black,0.28,0
warren,Virginia,1323498,race,Black,0.28,0.05
yang,Virginia,1323498,race,Black,0.28,0
biden,Virginia,1323498,race,Latino,0.06,0.46
bloomberg,Virginia,1323498,race,Latino,0.06,0.12
buttigieg,Virginia,1323498,race,Latino,0.06,0.02
klobuchar,Virginia,1323498,race,Latino,0.06,0
sanders,Virginia,1323498,race,Latino,0.06,0.33
steyer,Virginia,1323498,race,Latino,0.06,0
warren,Virginia,1323498,race,Latino,0.06,0.06
yang,Virginia,1323498,race,Latino,0.06,0
biden,Virginia,1323498,race,All nonwhite,0.39,0.62
bloomberg,Virginia,1323498,race,All nonwhite,0.39,0.08
buttigieg,Virginia,1323498,race,All nonwhite,0.39,0
klobuchar,Virginia,1323498,race,All nonwhite,0.39,0
sanders,Virginia,1323498,race,All nonwhite,0.39,0.22
steyer,Virginia,1323498,race,All nonwhite,0.39,0
warren,Virginia,1323498,race,All nonwhite,0.39,0.06
yang,Virginia,1323498,race,All nonwhite,0.39,0
biden,Virginia,1323498,age,17-29,0.13,0.26
bloomberg,Virginia,1323498,age,17-29,0.13,0.05
buttigieg,Virginia,1323498,age,17-29,0.13,0.01
klobuchar,Virginia,1323498,age,17-29,0.13,0
sanders,Virginia,1323498,age,17-29,0.13,0.55
steyer,Virginia,1323498,age,17-29,0.13,0
warren,Virginia,1323498,age,17-29,0.13,0.1
yang,Virginia,1323498,age,17-29,0.13,0
biden,Virginia,1323498,age,30-44,0.23,0.39
bloomberg,Virginia,1323498,age,30-44,0.23,0.09
buttigieg,Virginia,1323498,age,30-44,0.23,0.01
klobuchar,Virginia,1323498,age,30-44,0.23,0.01
sanders,Virginia,1323498,age,30-44,0.23,0.29
steyer,Virginia,1323498,age,30-44,0.23,0
warren,Virginia,1323498,age,30-44,0.23,0.19
yang,Virginia,1323498,age,30-44,0.23,0
biden,Virginia,1323498,age,45-64,0.4,0.57
bloomberg,Virginia,1323498,age,45-64,0.4,0.11
buttigieg,Virginia,1323498,age,45-64,0.4,0.01
klobuchar,Virginia,1323498,age,45-64,0.4,0.01
sanders,Virginia,1323498,age,45-64,0.4,0.18
steyer,Virginia,1323498,age,45-64,0.4,0
warren,Virginia,1323498,age,45-64,0.4,0.1
yang,Virginia,1323498,age,45-64,0.4,0
biden,Virginia,1323498,age,65+,0.23,0.76
bloomberg,Virginia,1323498,age,65+,0.23,0.11
buttigieg,Virginia,1323498,age,65+,0.23,0
klobuchar,Virginia,1323498,age,65+,0.23,0
sanders,Virginia,1323498,age,65+,0.23,0.07
steyer,Virginia,1323498,age,65+,0.23,0
warren,Virginia,1323498,age,65+,0.23,0.05
yang,Virginia,1323498,age,65+,0.23,0
biden,Virginia,1323498,education,College,0.5,0.5
bloomberg,Virginia,1323498,education,College,0.5,0.12
buttigieg,Virginia,1323498,education,College,0.5,0.01
klobuchar,Virginia,1323498,education,College,0.5,0.01
sanders,Virginia,1323498,education,College,0.5,0.2
steyer,Virginia,1323498,education,College,0.5,0
warren,Virginia,1323498,education,College,0.5,0.15
yang,Virginia,1323498,education,College,0.5,0
biden,Virginia,1323498,education,No college,0.5,0.57
bloomberg,Virginia,1323498,education,No college,0.5,0.08
buttigieg,Virginia,1323498,education,No college,0.5,0
klobuchar,Virginia,1323498,education,No college,0.5,0
sanders,Virginia,1323498,education,No college,0.5,0.26
steyer,Virginia,1323498,education,No college,0.5,0
warren,Virginia,1323498,education,No college,0.5,0.07
yang,Virginia,1323498,education,No college,0.5,0
biden,Virginia,1323498,education_race,College / white,0.36,0.49
bloomberg,Virginia,1323498,education_race,College / white,0.36,0.12
buttigieg,Virginia,1323498,education_race,College / white,0.36,0.02
klobuchar,Virginia,1323498,education_race,College / white,0.36,0.01
sanders,Virginia,1323498,education_race,College / white,0.36,0.18
steyer,Virginia,1323498,education_race,College / white,0.36,0
warren,Virginia,1323498,education_race,College / white,0.36,0.16
yang,Virginia,1323498,education_race,College / white,0.36,0
biden,Virginia,1323498,education_race,No college / white,0.25,0.46
bloomberg,Virginia,1323498,education_race,No college / white,0.25,0.09
buttigieg,Virginia,1323498,education_race,No college / white,0.25,0
klobuchar,Virginia,1323498,education_race,No college / white,0.25,0.01
sanders,Virginia,1323498,education_race,No college / white,0.25,0.31
steyer,Virginia,1323498,education_race,No college / white,0.25,0
warren,Virginia,1323498,education_race,No college / white,0.25,0.11
yang,Virginia,1323498,education_race,No college / white,0.25,0
biden,Virginia,1323498,education_race,College / nonwhite,0.13,0.51
bloomberg,Virginia,1323498,education_race,College / nonwhite,0.13,0.1
buttigieg,Virginia,1323498,education_race,College / nonwhite,0.13,0.01
klobuchar,Virginia,1323498,education_race,College / nonwhite,0.13,0.01
sanders,Virginia,1323498,education_race,College / nonwhite,0.13,0.24
steyer,Virginia,1323498,education_race,College / nonwhite,0.13,0
warren,Virginia,1323498,education_race,College / nonwhite,0.13,0.12
yang,Virginia,1323498,education_race,College / nonwhite,0.13,0
biden,Virginia,1323498,education_race,No college / nonwhite,0.26,0.67
bloomberg,Virginia,1323498,education_race,No college / nonwhite,0.26,0.08
buttigieg,Virginia,1323498,education_race,No college / nonwhite,0.26,0
klobuchar,Virginia,1323498,education_race,No college / nonwhite,0.26,0
sanders,Virginia,1323498,education_race,No college / nonwhite,0.26,0.21
steyer,Virginia,1323498,education_race,No college / nonwhite,0.26,0
warren,Virginia,1323498,education_race,No college / nonwhite,0.26,0.02
yang,Virginia,1323498,education_race,No college / nonwhite,0.26,0
biden,Virginia,1323498,education_race_gender,College / white / female,0.2,0.47
